labels,balaban,nodes,edges,estrada,narumi,padmakar_ivan,polarity_nr,randic,szeged,wiener,zagreb,schultz
1,0.4084078574911479,35,39,677.7069606925115,156728328192,1448,67,16.87992,5554.0,3122,192,13519
1,0.33773614973856636,36,41,92.47028,2641807540224,1545,63,17.73715,6192.0,3960,198,17873
1,0.5411125262268174,19,21,48.321686,839808,383,30,9.096556,989.0,671,104,2920
1,0.5338644136239268,16,17,38.88974,82944,258,21,7.7708573,757.0,467,78,1982
1,0.3548869545865116,25,26,59.384018,42467328,631,33,12.270857,2476.0,1723,114,7191
1,0.43845624993162924,19,20,45.93971,497664,368,25,9.164704,1108.0,796,92,3366
1,0.40504279997752957,20,21,48.20923,995328,408,25,9.647866,1287.0,955,96,4028
1,0.4089021653138931,24,26,58.853874,63700992,619,36,11.843336,1901.0,1400,118,6062
1,0.4226968565871051,23,25,56.590744,31850496,582,32,11.343336,1784.0,1244,114,5409
1,0.4402589471643023,22,23,379.78861866571947,3981312,494,31,10.757549,1438.0,1096,104,4514
1,0.3994629973106907,20,21,48.006207,1327104,408,25,9.792025,1299.0,969,94,4086
1,0.4004335440898556,21,22,50.508945,1990656,450,28,10.202709,1422.0,1072,100,4490
1,0.42579614629327334,20,22,49.718594,3981312,426,30,9.809664,1270.0,914,102,4072
1,0.41956751096521405,19,20,45.700096,663552,361,26,9.25402,1087.0,826,90,3505
1,0.43282235755203763,18,19,43.436966,331776,330,22,8.754021,1008.0,716,86,3052
1,0.41616265119219975,19,19,44.21428,165888,336,23,9.168234,1008.0,840,84,3323
1,0.4337774316183022,18,19,43.20697,442368,324,24,8.860174,935.0,713,84,3054
1,0.4472189655743287,17,18,40.943844,221184,294,20,8.360173,866.0,614,80,2644
1,0.463422941930245,16,16,37.161522,27648,234,19,7.7743874,640.0,523,70,2094
1,0.4289981757500862,18,18,41.72115,110592,300,21,8.774386,862.0,727,78,2894
1,0.515444385237102,15,15,35.08521,10368,204,18,7.1090603,522.0,414,68,1657
1,0.4050427999775296,20,21,48.20923,995328,408,25,9.647867,1287.0,955,96,4028
1,0.4000037600646577,20,21,48.209,995328,408,25,9.647867,1313.0,968,96,4082
1,0.41067063734467685,20,21,48.21929,995328,408,26,9.664703,1261.0,942,96,3974
1,0.4106706373446768,20,21,48.21929,995328,408,26,9.664703,1261.0,942,96,3974
1,0.37562718889228464,26,28,473.2423612816849,191102976,738,37,12.775187,2451.0,1794,128,7678
1,0.3621838612431467,26,28,63.64259,191102976,738,36,12.758351,2595.0,1866,128,7982
1,0.37839344183144996,25,27,61.353176,95551488,684,34,12.220347,2294.0,1646,124,7085
1,0.38210859639226075,25,27,61.353397,95551488,684,34,12.220346,2258.0,1628,124,7009
1,0.3861685013172779,25,27,61.36346,95551488,684,35,12.237183,2222.0,1610,124,6933
1,0.3783934418314499,25,27,61.353172,95551488,684,34,12.220346,2294.0,1646,124,7085
1,0.3821085963922607,25,27,61.353397,95551488,684,34,12.220347,2258.0,1628,124,7009
1,0.3861685013172779,25,27,61.36346,95551488,684,35,12.237184,2222.0,1610,124,6933
1,0.43685622672470853,19,20,45.709705,663552,361,27,9.270857,1033.0,796,90,3381
1,0.38751578745035414,20,21,47.99546,1327104,408,24,9.754021,1300.0,994,94,4214
1,0.6923348114598735,10,9,21.951809,108,72,10,4.574586,131.0,131,40,474
1,0.3470754690620704,37,40,91.81445,208971104256,1472,73,17.94695,6229.0,4134,192,17295
1,0.24339808887988143,46,49,112.76787,60183678025728,2237,85,22.251482,11859.0,8987,232,37390
1,0.39246586749596646,21,22,50.50871,1990656,450,28,10.202708,1536.0,1104,100,4602
1,0.371799641064433,23,25,56.885513,23887872,568,31,11.237183,2006.0,1407,116,6138
1,0.44527125554238683,20,22,50.023663,2985984,415,30,9.720346,1114.0,876,104,3894
1,0.34697162270286563,26,28,63.65265,191102976,738,37,12.7751875,2814.0,1941,128,8332
1,0.4090062506550874,23,25,56.790787,23887872,558,36,11.258351,1694.0,1275,116,5545
1,0.4898433664641006,16,17,39.29438,82944,262,19,7.7708573,671.0,498,78,2152
1,0.3582532573821096,24,26,59.08319,47775744,632,34,11.737182,2375.0,1592,120,6914
1,0.6054549130773051,21,24,57.2692,3981312,497,47,9.832971,1280.0,762,130,3395
1,0.5247082607785971,15,15,35.085674,10368,204,18,7.1302285,534.0,410,68,1631
1,0.8769508632077886,8,8,18.682503,144,50,7,3.7876935,110.0,62,36,272
1,0.4377546597294848,22,24,54.73204,8957952,524,37,10.647867,1756.0,1101,114,4771
1,0.45776143451789286,32,36,81.11291,97844723712,1230,57,15.903851,3637.0,2332,170,10320
1,0.34283493223969996,34,36,600.3540878062956,4353564672,1181,55,15.894792,5665.0,3382,178,14101
1,0.34246066758842864,35,37,616.2640914731693,5804752896,1251,57,16.240744,6025.0,3598,186,14944
1,0.33907734258384753,34,35,571.141210809691,1451188224,1144,55,15.822311,5707.0,3403,170,13792
1,0.376517008063545,23,23,367.29516100726875,1119744,500,31,10.866611,1646.0,1390,106,5441
1,0.43835847893749086,23,24,56.06371,2519424,528,37,10.86228,1616.0,1225,116,4966
1,0.41405949849736995,34,38,661.9837059027361,17414258688,1315,75,15.807717,5309.0,2923,202,12604
1,0.21217228376003772,56,58,950.8692341599756,6499837075783680,3282,91,26.7669,20714.0,15530,272,62252
1,0.2701861497228749,40,42,96.932274,557256278016,1698,65,19.29413,8930.0,6246,196,25352
1,0.23217254496678044,50,52,121.514755,57127477444608,2628,91,23.579601,15556.0,11335,252,45572
1,0.23468948355688815,60,66,1134.7702551331656,999502386575704064,4236,125,28.307697,28553.0,16104,336,69230
1,0.23824098331160581,59,65,1118.9853052883889,666334901477310464,4106,122,27.89701,27338.0,15358,330,66165
1,0.4817373913474654,24,27,61.30416,80621568,668,44,11.664702,2569.0,1237,132,5444
1,0.5788455780082709,19,21,48.23925,839808,390,33,9.092225,1126.0,625,104,2746
1,0.33074066821720693,43,47,803.9168838475664,4760623120384,2120,88,20.156298,10880.0,5856,240,24755
1,0.3781731951486738,37,41,94.93225,132239523840,1598,80,17.368603,7496.0,3780,212,16263
1,0.5168537743910018,24,27,61.509357,60466176,660,49,11.596555,2396.0,1148,134,5042
1,0.43144981437753416,36,41,725.6377006276043,396718571520,1592,78,17.184448,6736.0,3150,210,13898
1,0.3817544587913475,28,30,504.98507525845275,136048896,850,50,13.201284,3525.0,2113,148,8794
1,0.30511311847365535,38,40,92.82084,78364164096,1536,67,18.1155,7574.0,5009,192,20292
1,0.3154401864526318,45,49,113.412445,25389988577280,2310,92,21.397636,12344.0,6764,246,28403
1,0.31673484307401156,46,52,119.27863,457019819556864,2554,99,22.021425,13451.0,7006,266,30887
1,0.426483421438214,25,28,63.11113,286654464,730,39,12.309663,2590.0,1484,132,6618
1,0.42576096691878235,29,34,77.27602,8707129344,1025,60,13.99135,4019.0,2045,176,9471
1,0.1892961179205805,76,83,1418.7156368136204,34974587662789641240576,6752,149,35.682594,54260.0,32285,420,137906
1,0.5455886127907892,22,25,57.276535,11337408,560,44,10.486071,1875.0,902,128,4046
1,0.4075338025848126,33,35,584.4477490228624,3265173504,1127,63,15.6543045,4237.0,2800,170,11364
1,0.32530772063918073,38,43,97.9302,3343537668096,1720,73,18.42902,7924.0,4659,214,20674
1,0.41257179764641705,32,35,80.62705,4897760256,1160,59,15.167612,4730.0,2609,174,10984
1,0.45875734128796375,28,30,69.3192,181398528,817,57,13.404615,2764.0,1772,146,7305
1,0.41055361605720747,24,26,441.5331600287534,23887872,632,37,11.454327,2229.0,1408,126,6048
1,0.22851086213352712,38,42,94.9289,3962711310336,1688,59,18.729012,9498.0,6363,196,28000
1,0.375047359573821,34,38,87.085754,69657034752,1331,67,16.411383,5500.0,3227,190,14038
1,0.46114061431277736,28,30,69.31941,181398528,817,57,13.404615,2736.0,1762,146,7263
1,0.6831915034442984,16,18,41.320488,124416,280,30,7.593172,858.0,370,92,1680
1,0.23135654993172303,58,62,1041.733573785365,16452714040918016,3650,119,27.00934,20975.0,15224,318,63248
1,0.33449576859013547,40,43,99.12103,940369969152,1709,82,19.344328,7440.0,4988,208,20694
1,0.32636005231355913,44,49,112.645905,50779977154560,2304,92,21.000256,11945.0,6221,248,26980
1,0.4205156794968487,26,29,66.18614,241864704,762,47,12.634561,2826.0,1659,142,7230
1,0.5528240213685036,19,21,48.34497,839808,383,32,9.13023,955.0,657,104,2862
1,0.5508613105275475,21,24,54.76226,7558272,513,40,10.05855,1697.0,810,122,3677
1,0.42069582836874475,31,33,76.17807,1451188224,995,62,14.980626,3577.0,2388,158,9748
1,0.4660640655685872,34,38,88.72308,13060694016,1342,82,15.795143,5431.0,2648,204,11285
1,0.43506843005786566,25,28,63.887127,120932352,707,44,12.058549,2555.0,1488,138,6507
1,0.31892669548062863,40,45,788.2314089875318,2507653251072,1873,85,18.839931,9347.0,5324,236,23119
1,0.44765137480297196,23,26,59.079197,40310784,610,38,11.114193,2152.0,1203,128,5380
1,0.3165553374877489,60,69,160.61671,26623332662409953280,4289,144,28.678637,21489.0,12096,366,53811
1,0.14694789568820782,84,85,1369.306938724521,4852102803235213934592,7054,137,38.9041,52806.0,50109,414,198562
1,0.46606406556858704,34,38,661.9837059027361,13060694016,1342,82,15.795143,5431.0,2648,204,11285
1,0.35661346650413156,40,44,756.5135034221105,1057916190720,1850,84,18.927776,9173.0,4723,224,20074
1,0.18863908923868622,76,83,1418.7156368136204,52461882620084368703488,6752,148,35.8973,54463.0,32423,416,138484
1,0.207743987148804,41,43,99.02077,1486016741376,1757,57,19.756927,9978.0,8287,198,34333
1,0.37238722325284723,38,42,724.9569667357983,352638730240,1680,79,18.000257,8047.0,4071,214,17420
1,0.5105333990211002,25,29,67.59275,241864704,739,49,12.031824,2465.0,1266,150,5776
1,0.349311921040347,41,45,104.284515,1586874286080,1938,87,19.33846,9736.0,5056,230,21425
1,0.2709552814686593,55,59,136.27795,16452714040918016,3354,102,26.068697,25994.0,11394,288,48211
1,0.27168129334706487,56,60,1009.9701505169055,24679071061377024,3472,106,26.496218,26886.0,11799,294,49814
1,0.3538702426652917,40,44,101.99486,793437143040,1850,85,18.800457,9188.0,4742,226,20158
1,0.23574607685506718,59,65,1118.9853052883889,666334901477310464,4106,121,27.880177,27658.0,15518,330,66837
1,0.45165416623557797,34,38,88.74178,13060694016,1342,84,15.849985,5577.0,2731,204,11649
1,0.34330960213288614,35,41,92.19487,2507653251072,1492,68,17.220348,6616.0,3764,204,17394
1,0.2643466590529973,40,45,102.32295,11284439367680,1940,72,19.26206,11402.0,6214,222,27550
1,0.2943627572115403,33,35,584.4477490228624,4353564672,1170,53,15.68878,5590.0,3754,168,15565
1,0.5313717460811881,23,26,59.149513,40310784,603,44,11.236382,1879.0,1030,128,4561
1,0.49782275431325207,25,28,63.93208,120932352,707,48,12.168233,2365.0,1310,138,5699
1,0.2983880421988506,37,40,92.00151,156728328192,1532,62,17.633938,7470.0,4746,194,20030
1,0.38338681507068634,38,41,694.0027536314319,99179642880,1616,72,17.793509,6025.0,3937,206,16388
1,0.24756701217198646,34,37,84.31111,61917364224,1304,55,16.558552,6365.0,4615,174,20068
1,0.3051189624070972,46,51,882.5545702261412,57127477444608,2502,110,21.680553,14527.0,7241,266,31092
1,0.528207697263784,23,26,59.575867,22674816,603,46,11.024075,1961.0,1032,132,4565
1,0.3622118981708469,25,26,427.6012828215441,23887872,638,34,12.13456,2442.0,1740,118,7098
1,0.1536902021549832,96,102,1705.6362760090385,5801864043105024587207802880,9989,160,45.433884,74836.0,63579,496,264748
1,0.45741670923975936,26,30,67.91744,725594112,817,50,12.690204,3256.0,1524,150,6934
1,0.5484162137994787,20,22,50.21379,2239488,438,34,9.6815405,1423.0,739,106,3200
1,0.18629945669139936,76,83,1418.7156368136204,34974587662789641240576,6752,149,35.682594,55380.0,32845,420,140378
1,0.5292773640957663,26,29,69.129616,71663616,745,57,12.176994,2088.0,1358,154,5799
1,0.31216182678713317,50,55,945.641879277638,771220970668032,2922,106,23.498833,15981.0,8496,282,36114
1,0.37798900445511113,31,35,79.228455,23219011584,1154,57,15.211372,5004.0,2616,170,11601
1,0.29789136080162737,32,34,568.5454253363462,2176782336,1102,50,15.133938,5217.0,3482,164,14514
1,0.3108413442677831,33,35,584.4477490228624,3265173504,1170,54,15.561459,5240.0,3558,170,14751
1,0.17138968159329054,85,92,1561.212353292837,7554510664946584865734656,8318,163,39.918976,73936.0,44672,462,188578
1,0.4478478764222832,29,33,75.0877,4353564672,984,55,14.155728,3489.0,1955,164,8667
1,0.3724588949761292,28,30,504.98507525845275,181398528,852,46,13.2569275,3293.0,2138,146,8956
1,0.4758963356400368,24,29,64.72195,967458816,735,44,11.865305,2766.0,1236,146,6023
1,0.24810664579165012,51,57,992.9755588541043,5777632956252160,3101,113,24.124815,19827.0,11002,296,48105
1,0.42281931538274253,20,21,48.66862,663552,408,28,9.488,1298.0,922,100,3872
1,0.3794062838321287,32,35,80.74068,4897760256,1140,59,15.201285,4453.0,2812,174,11950
1,0.5629828900205643,21,23,53.26962,1889568,474,40,9.9304285,1370.0,802,116,3424
1,0.48989903855059364,24,27,61.63054,60466176,660,45,11.592225,2101.0,1206,134,5360
1,0.4738504145816169,20,23,51.670654,11943936,460,29,9.915816,1290.0,830,110,3868
1,0.21048357128728828,44,46,106.09301,8916100448256,2018,63,21.205616,11417.0,9513,212,39137
1,0.2901785411046427,37,39,91.6856,13060694016,1436,64,17.064188,6148.0,4798,198,19796
1,0.17579344678439532,83,90,1529.5228098746595,2518170221648861621911552,7956,159,39.008293,69066.0,41504,452,175594
1,0.34545302357526464,40,42,695.8593145365893,69657034752,1673,80,18.506468,6103.0,4868,214,19754
1,0.4262566867679279,24,26,59.562958,26873856,626,41,11.693733,2534.0,1377,124,5796
1,0.1693271364116441,84,91,1545.366060100637,5036340443297723243823104,8136,159,39.49146,73215.0,44166,456,186762
1,0.2460572363695208,30,33,74.27581,12230590464,1028,41,14.882143,5051.0,3583,150,15940
1,0.2409564716303391,59,66,1150.6147228270888,1999004773151408128,4224,125,27.952654,28706.0,15134,338,66396
1,0.17151955513752393,69,77,1339.6869720070677,2729307756451063660544,5662,139,32.630943,48904.0,28852,394,126921
1,0.17263089669635187,68,76,1323.9674118054722,1819538551213205225472,5513,136,32.220257,47165.0,27838,388,122771
1,0.4062319816193386,24,27,61.216873,107495424,646,35,11.703509,2115.0,1438,130,6428
1,0.26519677082797966,39,44,99.78257,10030613004288,1780,74,19.067213,8736.0,5794,214,26074
1,0.4780365477558086,26,28,65.22228,30233088,736,49,12.124915,2521.0,1454,142,6104
1,0.4475105847367503,29,32,73.496735,1088391168,945,56,13.989601,3319.0,1974,158,8423
1,0.45474853240939206,28,31,70.983154,725594112,884,52,13.540912,2955.0,1799,152,7760
1,0.18305412853456532,50,56,126.806564,46221063650017280,2938,89,24.516705,19766.0,13805,268,61870
1,0.2568738484619937,37,41,93.15433,1114512556032,1575,62,18.012371,7816.0,5365,196,23671
1,0.42675646667760947,23,25,57.94444,10077696,584,34,10.9692335,1914.0,1252,122,5361
1,0.5563685255738414,19,20,46.981388,186624,359,34,8.934907,919.0,654,100,2683
1,0.3116204886431697,50,56,128.33759,6169767765344256,3018,110,24.106525,16812.0,8513,282,37046
1,0.31162048864316966,50,56,128.33759,6169767765344256,3018,110,24.106522,16812.0,8513,282,37046
1,0.5707429752991553,20,23,51.83861,8957952,463,35,9.881342,1348.0,712,112,3261
1,0.5495588741138743,19,20,46.7254,209952,360,31,8.951596,954.0,668,98,2722
1,0.3995744086159501,26,27,63.372036,13436928,663,44,12.261585,2151.0,1721,132,6909
1,0.3995744086159501,26,27,63.372036,13436928,663,44,12.261585,2151.0,1721,132,6909
1,0.2771325044078114,42,45,104.51246,1880739938304,1859,73,19.894104,8230.0,6562,222,27475
1,0.28558081711274624,40,43,725.729884870459,835884417024,1748,68,19.034733,7725.0,5749,210,24280
1,0.2993799335474908,36,38,88.389206,23219011584,1334,55,17.03473,5328.0,4447,184,18332
1,0.6564688972253232,13,13,30.52765,2592,150,16,6.1090612,348.0,246,60,981
1,0.4780365477558086,26,28,65.22228,30233088,736,49,12.124915,2521.0,1454,142,6104
1,0.44157324964253114,31,35,79.79333,13060694016,1128,61,15.024076,4108.0,2286,174,10050
1,0.37404973801242264,22,23,53.438087,1990656,494,31,10.397197,1910.0,1280,110,5264
1,0.45463401802737313,23,26,457.2700967302221,53747712,611,37,11.220347,2052.0,1179,126,5277
1,0.38671192123782244,31,34,77.692986,5804752896,1098,54,14.969234,4236.0,2576,164,11068
1,0.17874224397667146,82,90,1544.6123516516204,4968553270512859069022208,7792,165,38.650013,74004.0,40291,460,170874
1,0.32030501446812554,44,49,113.18779,47552535724032,2275,88,20.80737,12018.0,6443,252,27819
1,0.4138899864293064,24,27,60.69534,191102976,646,34,11.898979,2014.0,1391,126,6278
1,0.41388998642930647,24,27,60.69534,191102976,646,34,11.898979,2014.0,1391,126,6278
1,0.5475529982263626,23,26,59.800247,17006112,599,48,10.91359,1915.0,994,134,4394
1,0.6446667132148778,12,11,26.714916,324,110,12,5.4304276,211.0,211,50,762
1,0.5672710073873096,21,22,363.8572110453709,314928,448,40,9.552437,1392.0,792,114,3200
1,0.29141758093224307,31,35,79.412506,20639121408,1154,48,14.977897,5288.0,3314,172,14981
1,0.23687322637215236,42,47,106.84505,60183678025728,2043,79,20.4779,10815.0,7499,228,33477
1,0.4839154770333091,30,34,82.35602,1451188224,1039,72,14.138971,3587.0,1970,184,8607
1,0.4032426422366121,28,29,68.175674,40310784,783,50,13.204961,2491.0,1989,142,7935
1,0.3915880648942281,28,29,68.17519,40310784,769,50,13.204961,2519.0,2045,142,8173
1,0.4836417694093377,21,24,54.30535,13436928,509,35,10.220346,1783.0,914,118,4179
1,0.3085872683887873,35,39,88.97581,208971104256,1385,61,16.990404,5435.0,4055,190,17780
1,0.4555977353799848,25,28,63.753033,161243136,687,40,12.147866,1973.0,1417,136,6215
1,0.44984899248999033,25,28,63.550003,214990848,687,40,12.292024,1995.0,1439,134,6309
1,0.47461629896153607,24,27,61.27042,107495424,635,39,11.792026,1780.0,1252,130,5527
1,0.45063362900659343,26,29,504.34818142150334,241864704,784,48,12.617723,3009.0,1540,142,6714
1,0.29564364994143066,32,34,568.5454253363462,2902376448,1102,49,15.24009,5124.0,3506,162,14602
1,0.5069703039619841,19,21,47.99916,1119744,383,29,9.169034,1143.0,709,102,3110
1,0.5069703039619841,19,21,47.99916,1119744,383,29,9.169035,1143.0,709,102,3110
1,0.48345471135841434,24,27,61.39766,80621568,652,42,11.664703,2148.0,1236,132,5434
1,0.3615268974871221,43,49,111.59657,152339939852288,2248,84,20.740091,9069.0,5428,246,24041
1,0.279169822252525,34,38,86.61069,139314069504,1320,51,16.550377,5928.0,4237,184,18710
1,0.5880850759485163,20,21,347.92965726829465,279936,401,41,9.329735,1101.0,687,106,2795
1,0.45167076571902265,30,34,77.51451,6530347008,1065,61,14.604418,4413.0,2089,170,9170
1,0.615790252798713,19,20,47.795975,82944,368,41,8.544165,1044.0,594,108,2432
1,0.39389423376901755,40,44,756.5135034221105,470184984576,1822,93,18.660336,8650.0,4386,232,18309
1,0.20695602463407298,84,93,1607.5069261481233,25153302301065635757555712,7942,190,39.5588,58164.0,35730,482,154776
1,0.34366183074758183,40,46,105.86577,8916100448256,1929,97,18.964964,9559.0,4895,244,21988
1,0.22477994409427532,62,70,161.13225,37907053150275108864,4709,133,29.438398,32531.0,17989,362,79596
1,0.2197550093129026,75,78,1282.8038484646322,431785041995820433408,5801,129,35.21354,38975.0,26490,378,107561
1,0.231254098677668,54,60,134.81985,2337302235907620864,3453,81,26.74745,18777.0,13119,276,57810
1,0.40546921649869405,37,41,709.1947111757526,55037657088,1602,92,17.038277,7580.0,3564,224,15179
1,0.4565879968915977,26,28,64.5823,60466176,732,48,12.4896,2798.0,1527,136,6372
1,0.3754883423939222,36,43,100.92206,2821109841920,1590,78,17.286495,6864.0,3761,230,17276
1,0.3926032046603915,28,31,69.734924,3057647616,906,41,13.915815,2914.0,2014,142,8874
1,0.40040600418065836,33,37,646.2759260416453,17414258688,1244,66,15.530844,5125.0,2851,192,12350
1,0.21289792410239824,78,81,1330.631365324348,2590710322343666778112,6265,133,36.607388,44409.0,29536,392,119839
1,0.29443188166444134,46,52,914.5401934604442,962938848411648,2530,87,22.072884,12049.0,7534,262,33290
1,0.21220714017489548,50,55,945.641879277638,3656158556454912,2844,89,23.997643,17727.0,12109,270,52298
1,0.2221911255369595,49,54,929.8575764916542,1828079278227456,2738,88,23.497643,16610.0,11140,266,48124
1,0.23319392396821328,48,53,914.0812331489624,914039639113728,2634,87,22.99764,15542.0,10220,262,44156
1,0.2453750050324244,47,52,898.3133738296694,457019819556864,2532,86,22.497644,14522.0,9348,258,40390
1,0.19083660210763745,54,59,1008.8495911787365,29249268451639296,3288,94,25.682093,22851.0,15669,292,67272
1,0.1988092463224855,53,58,993.0379092269778,14624634225819648,3174,93,25.182095,21520.0,14522,288,62360
1,0.20750289215929946,52,57,977.2324724636319,7312317112909824,3062,92,24.682093,20242.0,13428,284,57670
1,0.4143533573358456,36,40,693.4443572407804,27518828544,1522,90,16.500273,7086.0,3295,220,14092
1,0.3971468258945831,31,34,77.78457,5804752896,1075,52,14.969235,3462.0,2504,164,10787
1,0.195178875472013,58,64,1103.2069181043196,2105947397237506048,3974,108,27.955305,28450.0,17734,312,76892
1,0.19293749797193122,62,69,1197.7873246429328,31984076370422530048,4624,124,29.67052,35015.0,20521,344,89666
1,0.18710444614389005,66,73,1260.7915384475857,287856700527942303744,5188,132,31.491888,40735.0,24041,364,104154
1,0.1898549940798477,64,71,1229.2753258087198,127936305481690120192,4902,128,30.746529,37837.0,22255,352,96808
1,0.19538919993600387,60,67,1166.330456653022,14215144931353165824,4354,120,28.882826,32387.0,18957,332,83224
1,0.1942334240361771,56,61,1040.49031584598,311992196817485824,3612,96,27.027782,24797.0,16587,292,71008
1,0.18124036206804325,58,63,1072.15214007248,1247968787269943296,3858,96,28.036446,28073.0,19015,300,81338
1,0.4200158509905659,32,36,630.5851271900254,14693280768,1192,63,15.273766,5310.0,2603,182,11223
1,0.40241788432151776,34,38,87.2714,44079841280,1336,67,16.184448,6196.0,3077,192,13139
1,0.4200158509905659,32,36,82.489075,14693280768,1192,63,15.273766,5310.0,2603,182,11223
1,0.41046128069798143,33,37,84.77849,29386561536,1263,65,15.8117695,5752.0,2839,186,12177
1,0.4268927450195369,31,35,614.9130172945005,9795520512,1123,61,14.879917,4900.0,2399,176,10403
1,0.3732879565950813,25,27,61.898083,53747712,668,37,12.100885,2441.0,1697,128,7210
1,0.38843246005941784,24,26,59.608665,26873856,617,35,11.562881,2154.0,1496,124,6396
1,0.3335284014709731,32,35,80.02816,11609505792,1118,50,15.418724,4420.0,3143,168,13540
1,0.4274514936019745,28,32,73.39399,1289945088,920,57,13.309334,3822.0,1918,166,8557
1,0.5277578396740915,18,20,45.709507,559872,345,27,8.63103,997.0,608,98,2697
1,0.5277578396740915,18,20,45.709507,559872,345,27,8.63103,997.0,608,98,2697
1,0.5277578396740915,18,20,45.709507,559872,345,27,8.63103,997.0,608,98,2697
1,0.2111932618637842,66,73,1260.7915384475857,50542737533700145152,5141,151,30.948957,36277.0,21658,382,93599
1,0.3300274446197393,31,33,552.6475130421669,1289945088,1036,49,14.684891,4648.0,2996,160,12405
1,0.4004060041806583,33,37,646.2759260416453,17414258688,1244,66,15.530844,5125.0,2851,192,12350
1,0.31701971535587625,44,51,120.43462,71328803586048,2374,108,20.395737,12613.0,6532,284,29351
1,0.5253467819700672,23,25,57.754574,7558272,578,46,11.027605,2060.0,1036,124,4355
1,0.45262239840038104,26,29,66.18832,241864704,770,47,12.613392,2549.0,1542,142,6746
1,0.29058690105768603,41,45,103.889725,2380311560192,1914,80,19.437668,9140.0,5951,226,25582
1,0.41938251998343784,30,33,567.3851275665828,1224440064,1008,57,14.201286,3868.0,2239,166,9536
1,0.27534005317697674,37,40,92.83853,78364164096,1478,61,17.357882,6508.0,5053,200,21508
1,0.5205321238584422,16,16,37.37555,20736,234,20,7.6682334,647.0,480,72,1882
1,0.5205321238584422,16,16,37.37555,20736,234,20,7.6682334,647.0,480,72,1882
1,0.49920858886024055,17,17,271.4790320488508,31104,266,21,8.0240755,754.0,568,78,2221
1,0.49920858886024055,17,17,271.4790320488508,31104,266,21,8.0240755,754.0,568,78,2221
1,0.49920858886024055,17,17,271.4790320488508,31104,266,21,8.0240755,754.0,568,78,2221
1,0.40275210252153326,23,25,57.115765,17915904,568,33,11.169035,1891.0,1319,118,5680
1,0.22929819553665523,60,68,156.43991,12635684383425036288,4380,127,28.527716,29517.0,16520,352,73374
1,0.4370415724564563,35,39,89.99811,92876046336,1386,75,16.8271,4653.0,3002,198,12840
1,0.4027413881165882,31,35,79.30852,27518828544,1136,52,15.144598,3928.0,2479,170,11008
1,0.36035047779551416,36,39,88.90725,247669456896,1458,61,17.710571,5102.0,3690,182,15610
1,0.2126936485723459,44,47,789.2430702271259,6687075336192,2066,66,20.620632,10993.0,9209,232,39036
1,0.392919232481131,27,29,489.11000522342425,80621568,758,41,12.690708,2510.0,1886,144,7911
1,0.4580974936536099,25,28,488.6325330825768,107495424,728,44,11.94429,2750.0,1400,140,6170
1,0.28984758069557115,33,37,83.92092,92876046336,1219,56,16.135363,5292.0,3780,178,16959
1,0.5625065619801999,22,26,58.278862,80621568,604,45,10.843337,2327.0,877,130,4148
1,0.2662799723833569,48,53,121.16192,2888816478126080,2468,76,23.523762,11204.0,9090,254,38954
1,0.21457605242724018,67,68,1097.8797797947311,296148852736524288,4520,115,31.186697,38558.0,21142,328,84096
1,0.377477725558544,29,33,74.80282,5804752896,955,52,14.135363,3520.0,2264,162,10271
1,0.6715734443552863,16,18,41.183403,139968,279,28,7.6815405,718.0,377,90,1708
1,0.6306502753696679,17,19,43.472878,279936,312,30,8.219545,833.0,458,94,2040
1,0.2859030177630009,43,49,110.572754,570630428688384,2236,73,21.082561,10592.0,6675,238,30139
1,0.2254270595998326,52,59,134.69003,98716284245508096,3180,98,25.07012,17601.0,12357,296,55470
1,0.1959953661598137,58,67,151.84106,56860579725412663296,4096,110,28.181406,27353.0,17773,336,81362
1,0.45135789706615304,28,31,71.35813,483729408,886,48,13.243001,3009.0,1794,156,7768
1,0.39379485048817825,32,35,79.98723,11609505792,1136,61,15.604417,4394.0,2703,168,11503
1,0.21946058533102797,63,71,161.77031,341163469556382957568,4641,130,30.599152,30247.0,18843,352,83036
1,0.4130532965475843,33,37,84.19114,52242776064,1247,68,15.994734,5101.0,2754,182,12006
1,0.4046348720689729,33,37,84.19113,52242776064,1241,68,15.994735,5127.0,2804,182,12268
1,0.4389764468991653,30,32,74.12998,544195584,953,59,14.353304,3490.0,2143,156,8742
1,0.5036293005786877,24,26,59.79168,20155392,620,48,11.638089,2053.0,1175,126,4929
1,0.29279370932811366,43,47,108.413216,53496602689536,2053,67,20.885048,10047.0,6535,222,28330
1,0.3585628867402019,29,32,73.29369,1451188224,912,46,13.956729,3479.0,2427,156,10428
1,0.3638212730654768,31,34,78.0871,4353564672,1038,51,14.905417,3875.0,2741,166,11660
1,0.19014372415935277,82,97,220.05136,32598680003541992826306822144,8424,174,39.44987,82239.0,37313,506,174817
1,0.17522148637884355,88,103,1866.4023043480763,1173552423459113947311303032832,9546,181,42.199562,99060.0,46820,534,215887
1,0.19573971423571307,78,93,1712.9557472645315,4074835000442749103288352768,7708,163,37.645195,73387.0,32709,484,154955
1,0.15247318057176168,82,96,1739.9196951306565,12224504411032436951159406592,8242,165,39.432087,74949.0,46514,496,215324
1,0.17519033900128583,86,101,1835.5905434705799,440082168241900695981029064704,9156,174,41.305565,94873.0,44699,522,206913
